SKU,Desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D25144K,"Патрон: SDS-Plus
Потребляемая мощность: 900 Вт
Выходная мощность: 700 Вт
Энергия удара: 3,2 Дж
Частота холостого хода: 0-1450 об/мин
Кол-во ударов в минуту: 0-5350 уд/мин
Макс. диаметр сверления (Бетон): 28 мм
Макс. диаметр сверления (Полая коронка): 65 мм
Макс. диаметр сверления (Дерево): 30 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: н/д
Вес: 360 кг
Высота: 210 мм
Ширина: 75 мм
Вибрация на рукоятке при сверлении в бетон: н/д
Погрешность вибрации: н/д
Уровень вибраций (долбление): н/д
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: <2.5 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 89 дБ(А)
Погрешность уровня шума: н/д
Акустическая мощность: 100.1 дБ(А)
Погрешность мощности создаваемого шума: н/д",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: н/д,
D25263K,"Патрон: SDS-Plus
Потребляемая мощность: 900 Вт
Выходная мощность: 700 Вт
Энергия удара: 3.0 Дж
Частота холостого хода: 0-1450 об/мин
Кол-во ударов в минуту: 0-5350 уд/мин
Макс. диаметр сверления (Бетон): 28 мм
Макс. диаметр сверления (Полая коронка): 65 мм
Макс. диаметр сверления (Дерево): 30 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: н/д
Вес: 440 кг
Высота: 175 мм
Ширина: 75 мм
Вибрация на рукоятке при сверлении в бетон: н/д
Погрешность вибрации: н/д
Уровень вибраций (долбление): н/д
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: <2.5 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 89 дБ(А)
Погрешность уровня шума: н/д
Акустическая мощность: 100.1 дБ(А)
Погрешность мощности создаваемого шума: н/д",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: н/д,
D25300DH,"Для применения с: D25313K, D25314K
Диаметр кольца: 54 мм
Макс. диаметр бура: 16 мм
Макс. длина бура: 210 мм
Макс. глубина сверления: 100 мм
Длина шланга пылеудаления: н/д мм
Диаметр шланга пылеудаления: н/д мм
Держатель насадки: н/д

















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D25301D,"Для применения с: Аккумуляторные и сетевые перфораторы SDS-Plus
Диаметр кольца: 43 / 54 мм
Макс. диаметр бура: 16 мм
Макс. длина бура: 224 мм
Макс. глубина сверления: 150 мм
Длина шланга пылеудаления: н/д
Диаметр шланга пылеудаления: 35 мм
Держатель насадки: н/д

















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D25302DH,"Для применения с: Перфораторы DEWALT 28 и 36 Вольт
Диаметр кольца: 54 мм
Макс. диаметр бура: 16 мм
Макс. длина бура: 210 мм
Макс. глубина сверления: 150 мм
Длина шланга пылеудаления: 215 мм
Диаметр шланга пылеудаления: 32 мм
Держатель насадки: н/д
Высота: 360 мм
Длина: 502 мм
Ширина: 280 мм














",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D25313K,"Патрон: SDS-Plus
Потребляемая мощность: 800 Вт
Выходная мощность: 395 Вт
Энергия удара: н/д
Частота холостого хода: 0-1150 об/мин
Кол-во ударов в минуту: 0-4300 уд/мин
Макс. диаметр сверления (Бетон): 26 мм
Макс. диаметр сверления (Полая коронка): 65 мм
Макс. диаметр сверления (Дерево): 30 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: 3.0 мм
Вес: 296 кг
Высота: 225 мм
Ширина: 80 мм
Вибрация на рукоятке при сверлении в бетон: 18.0 м/с2
Погрешность вибрации: н/д
Уровень вибраций (долбление): 18.0 м/с2
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: 3.0 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 85.4 дБ(А)
Погрешность уровня шума: н/д
Акустическая мощность: 99.4 дБ(А)
Погрешность мощности создаваемого шума: н/д",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: н/д,
D25323K,"Патрон: SDS-Plus
Потребляемая мощность: 800 Вт
Выходная мощность: 395 Вт
Энергия удара: н/д
Частота холостого хода: 0-1150 об/мин
Кол-во ударов в минуту: 0-4300 уд/мин
Макс. диаметр сверления (Бетон): 26 мм
Макс. диаметр сверления (Полая коронка): 65 мм
Макс. диаметр сверления (Дерево): 30 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: н/д
Вес: 314 кг
Высота: 225 мм
Ширина: 80 мм
Вибрация на рукоятке при сверлении в бетон: н/д
Погрешность вибрации: н/д
Уровень вибраций (долбление): н/д
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: <2.5 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 85.4 дБ(А)
Погрешность уровня шума: н/д
Акустическая мощность: 99.4 дБ(А)
Погрешность мощности создаваемого шума: н/д",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: н/д,
D25324K,"Патрон: SDS-Plus
Потребляемая мощность: 800 Вт
Выходная мощность: 395 Вт
Энергия удара: 3.4 (2.8 EPTA) Дж
Частота холостого хода: 0-1150 об/мин
Кол-во ударов в минуту: 0-4300 уд/мин
Макс. диаметр сверления (Бетон): 26 мм
Макс. диаметр сверления (Полая коронка): 65 мм
Макс. диаметр сверления (Дерево): 30 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: н/д
Вес: 329 кг
Высота: 225 мм
Ширина: 80 мм
Вибрация на рукоятке при сверлении в бетон: н/д
Погрешность вибрации: н/д
Уровень вибраций (долбление): н/д
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: <2.5 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 85.4 дБ(А)
Погрешность уровня шума: н/д
Акустическая мощность: 99.4 дБ(А)
Погрешность мощности создаваемого шума: н/д",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: н/д,
D25330K,"Патрон: SDS-Plus
Потребляемая мощность: 650 Вт
Выходная мощность: 400 Вт
Кол-во ударов в минуту: 0-4100 уд/мин
Энергия удара: н/д
Держатель насадки: 3.0 мм
Вес: 296 кг
Высота: 225 мм
Погрешность вибрации: N/A м/с2
Звуковое давление: 87 дБ(А)
Погрешность уровня шума: н/д
Акустическая мощность: 105 дБ(А)
Погрешность мощности создаваемого шума: н/д
Частота холостого хода: - об/мин
Макс. диаметр сверления (Дерево): - мм
Макс. диаметр сверления (Металл): - мм
Макс. диаметр сверления (Бетон): - мм
Уровень вибраций (долбление): н/д
Макс. диаметр сверления (Полая коронка): - мм
Вибрация на рукоятке при сверлении в бетон: 17.0 м/с2
Вибрация на рукоятке при сверлении в металл: 17.0 м/с2
Вибрация на рукоятке при сверлении без удара: н/д



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D25413K,"Патрон: SDS-Plus
Потребляемая мощность: 1000 Вт
Выходная мощность: 450 Вт
Энергия удара: н/д
Частота холостого хода: 0-820 об/мин
Кол-во ударов в минуту: 0-4700 уд/мин
Макс. диаметр сверления (Бетон): 32 мм
Макс. диаметр сверления (Полая коронка): 100 мм
Макс. диаметр сверления (Дерево): 32 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: н/д
Вес: 370 кг
Высота: 250 мм
Ширина: 85 мм
Вибрация на рукоятке при сверлении в бетон: н/д
Погрешность вибрации: н/д
Уровень вибраций (долбление): н/д
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: <2.5 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 86 дБ(А)
Погрешность уровня шума: 3.0 dB(A)
Акустическая мощность: 97 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: 3 dB(A),
D25415K,"Патрон: SDS-Plus
Потребляемая мощность: 1000 Вт
Выходная мощность: 450 Вт
Энергия удара: н/д
Частота холостого хода: 0-820 об/мин
Кол-во ударов в минуту: 0-4700 уд/мин
Макс. диаметр сверления (Бетон): 32 мм
Макс. диаметр сверления (Полая коронка): 100 мм
Макс. диаметр сверления (Дерево): 32 мм
Макс. диаметр сверления (Металл): 13 мм
Держатель насадки: н/д
Вес: 370 кг
Высота: 250 мм
Ширина: 85 мм
Вибрация на рукоятке при сверлении в бетон: н/д
Погрешность вибрации: н/д
Уровень вибраций (долбление): н/д
Погрешность вибрации (долбление): н/д
Вибрация на рукоятке при сверлении в металл: <2.5 м/с2
Погрешность вибрации (сверление в металле): н/д
Вибрация на рукоятке при сверлении без удара: <2.5 м/с2
Погрешность К 4 (вибрация): н/д
Звуковое давление: 86 дБ(А)
Погрешность уровня шума: 3.0 dB(A)
Акустическая мощность: 97 дБ(А)
Погрешность мощности создаваемого шума: 3 dB(A)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Погрешность мощности создаваемого шума: 3 dB(A),
